item,date,value,demand
Blue Scratch,2026-02-19,2,1
Blue Scratch,2026-02-27,2,1
Blue Scratch,2026-02-28,2,1
Blue Scratch,2026-03-06,2,1
Blue Scratch,2026-03-09,2,1
Blue Scratch,2026-03-15,2,1
Blue Scratch,2026-04-14,2,1
Blue Scratch,2026-05-09,2,1
Blue Scratch,2026-05-14,2,1
Blue Scratch,2026-06-21,2,1
Blue Scratch,2026-06-22,2,1
Blue Scratch,2026-06-26,2,1
Blue Scratch,2026-07-02,2,1
Blue Scratch,2026-07-03,2,1
Blue Scratch,2026-07-05,2,1
Blue Scratch,2026-07-06,2,1
Blue Scratch,2026-07-09,2,1
Blue Scratch,2026-07-10,2,1
Blue Scratch,2026-07-12,2,1
Blue Scratch,2026-07-14,2,1
Blue Scratch,2026-07-17,2,1
Blue Scratch,2026-07-24,2,1
Blue Scratch,2026-07-27,2,1
Blue Scratch,2026-07-28,2,1
Blue Scratch,2026-07-30,2,1
Blue Scratch,2026-07-31,2,1
Blue Scratch,2026-08-03,2,1
Blue Scratch,2026-08-04,2,1
Blue Scratch,2026-08-05,2,1
Blue Scratch,2026-08-06,2,1
Blue Scratch,2026-08-07,2,1
Blue Scratch,2026-08-08,2,1
Blue Scratch,2026-08-09,2,1
Blue Scratch,2026-08-10,2,1
Blue Scratch,2026-08-11,2,1
Blue Scratch,2026-08-13,2,1
Blue Scratch,2026-08-14,2,1
Blue Scratch,2026-08-15,2,1
Blue Scratch,2026-08-16,2,1
Blue Scratch,2026-08-17,2,1
Blue Scratch,2026-08-18,2,1
Blue Scratch,2026-08-19,2,1
Blue Scratch,2026-08-20,2,1
Blue Scratch,2026-08-21,2,1
Blue Scratch,2026-08-22,2,1
Blue Scratch,2026-08-24,2,1
Blue Scratch,2026-08-25,2,1
Blue Scratch,2026-08-30,2,1
Blue Scratch,2026-09-02,2,1
Blue Scratch,2026-09-03,2,1
Blue Scratch,2026-09-04,2,1
Blue Scratch,2026-09-05,2,1
Blue Scratch,2026-09-06,2,1
Blue Scratch,2026-09-07,2,1
Blue Scratch,2026-09-12,2,1
Blue Scratch,2026-09-17,2,1
Blue Scratch,2026-09-18,2,1
Blue Scratch,2026-09-19,2,1
Blue Scratch,2026-09-20,2,1
Broken,2023-02-05,250,
Broken,2023-02-07,225,
Broken,2023-02-11,200,
Broken,2023-02-13,150,
Broken,2023-02-19,100,
Broken,2023-02-21,60,
Broken,2023-02-25,40,
Broken,2023-02-27,30,
Broken,2023-03-03,20,
Broken,2023-03-06,15,
Broken,2023-03-09,12,
Broken,2023-03-12,10,
Broken,2023-03-15,8,
Broken,2023-03-19,7,
Broken,2023-03-21,5,
Broken,2023-08-01,3,
Broken,2023-10-15,2,
Broken,2024-05-26,3,
Broken,2025-02-07,4,
Broken,2025-02-22,5,
Broken,2025-04-13,7,
Broken,2025-04-15,8,
Broken,2025-09-17,7,
Broken,2025-11-24,7,2
Broken,2025-12-02,7,2
Broken,2025-12-04,7,2
Broken,2025-12-08,7,2
Broken,2025-12-21,7,2
Broken,2025-12-23,7,2
Broken,2025-12-24,7,2
Broken,2025-12-26,7,2
Broken,2025-12-28,7,2
Broken,2025-12-30,7,2
Broken,2026-01-15,7,2
Broken,2026-01-16,7,2
Broken,2026-02-19,7,2
Broken,2026-02-27,7,2
Broken,2026-02-28,7,2
Broken,2026-03-06,7,2
Broken,2026-03-09,7,2
Broken,2026-03-15,7,2
Broken,2026-04-14,7,2
Broken,2026-05-09,7,2
Broken,2026-05-14,7,2
Broken,2026-06-21,7,2
Broken,2026-06-22,7,2
Broken,2026-06-26,7,2
Broken,2026-07-02,7,2
Broken,2026-07-03,7,2
Broken,2026-07-05,7,2
Broken,2026-07-06,7,2
Broken,2026-07-09,7,2
Broken,2026-07-10,7,2
Broken,2026-07-12,7,2
Broken,2026-07-14,7,2
Broken,2026-07-17,7,2
Broken,2026-07-24,7,2
Broken,2026-07-27,7,2
Broken,2026-07-28,7,2
Broken,2026-07-30,7,2
Broken,2026-07-31,7,2
Broken,2026-08-03,7,2
Broken,2026-08-04,7,2
Broken,2026-08-05,7,2
Broken,2026-08-06,7,2
Broken,2026-08-07,7,2
Broken,2026-08-08,7,2
Broken,2026-08-09,7,2
Broken,2026-08-10,7,2
Broken,2026-08-11,7,2
Broken,2026-08-13,7,2
Broken,2026-08-14,7,2
Broken,2026-08-15,7,2
Broken,2026-08-16,7,2
Broken,2026-08-17,7,2
Broken,2026-08-18,7,2
Broken,2026-08-19,7,2
Broken,2026-08-20,7,2
Broken,2026-08-21,7,2
Broken,2026-08-22,7,2
Broken,2026-08-24,7,2
Broken,2026-08-25,7,2
Broken,2026-08-30,7,2
Broken,2026-09-02,7,2
Broken,2026-09-03,7,2
Broken,2026-09-04,7,2
Broken,2026-09-05,7,2
Broken,2026-09-06,7,2
Broken,2026-09-07,7,2
Broken,2026-09-12,7,2
Broken,2026-09-17,7,2
Broken,2026-09-18,7,2
Broken,2026-09-19,7,2
Broken,2026-09-20,7,2
Bubbles,2026-07-24,0,0
Bubbles,2026-07-27,0,0
Bubbles,2026-07-28,2,
Bubbles,2026-07-30,2,2
Bubbles,2026-07-31,1,
Bubbles,2026-08-03,0.8,
Bubbles,2026-08-04,0.6,2
Bubbles,2026-08-05,0.6,2
Bubbles,2026-08-06,0.6,
Bubbles,2026-08-07,0.45,2
Bubbles,2026-08-08,0.45,2
Bubbles,2026-08-09,0.45,2
Bubbles,2026-08-10,0.45,2
Bubbles,2026-08-11,0.45,2
Bubbles,2026-08-13,0.45,2
Bubbles,2026-08-14,0.45,2
Bubbles,2026-08-15,0.45,2
Bubbles,2026-08-16,0.45,2
Bubbles,2026-08-17,0.45,2
Bubbles,2026-08-18,0.45,2
Bubbles,2026-08-19,0.45,2
Bubbles,2026-08-20,0.45,2
Bubbles,2026-08-21,0.45,2
Bubbles,2026-08-22,0.45,2
Bubbles,2026-08-24,0.45,2
Bubbles,2026-08-25,0.45,2
Bubbles,2026-08-26,0.4,
Bubbles,2026-08-30,0.4,
Bubbles,2026-09-02,0.3,2
Bubbles,2026-09-03,0.3,2
Bubbles,2026-09-04,0.3,2
Bubbles,2026-09-05,0.3,2
Bubbles,2026-09-06,0.3,2
Bubbles,2026-09-07,0.3,2
Bubbles,2026-09-12,0.3,2
Bubbles,2026-09-17,0.3,2
Bubbles,2026-09-18,0.3,2
Bubbles,2026-09-19,0.3,2
Bubbles,2026-09-20,0.3,2
Bunnies,2025-04-27,3,
Bunnies,2025-05-28,2,
Bunnies,2025-07-21,1,
Bunnies,2025-09-17,0.8,
Bunnies,2025-11-01,1,
Bunnies,2025-11-04,3,
Bunnies,2025-11-24,3,2
Bunnies,2025-12-02,3,2
Bunnies,2025-12-04,3,2
Bunnies,2025-12-08,3,2
Bunnies,2025-12-21,3,2
Bunnies,2025-12-23,3,2
Bunnies,2025-12-24,3,2
Bunnies,2025-12-26,3,2
Bunnies,2025-12-28,3,2
Bunnies,2025-12-30,3,2
Bunnies,2026-01-15,3,2
Bunnies,2026-01-16,3,2
Bunnies,2026-01-18,4,
Bunnies,2026-02-15,5,
Bunnies,2026-02-19,5,2
Bunnies,2026-02-27,5,2
Bunnies,2026-02-28,5,2
Bunnies,2026-03-06,5,2
Bunnies,2026-03-09,5,2
Bunnies,2026-03-14,4,
Bunnies,2026-03-15,4,2
Bunnies,2026-04-14,4,2
Bunnies,2026-05-09,4,2
Bunnies,2026-05-14,4,2
Bunnies,2026-06-21,4,2
Bunnies,2026-06-22,4,2
Bunnies,2026-06-26,4,2
Bunnies,2026-07-02,4,2
Bunnies,2026-07-03,4,2
Bunnies,2026-07-05,4,2
Bunnies,2026-07-06,4,2
Bunnies,2026-07-09,4,2
Bunnies,2026-07-10,4,2
Bunnies,2026-07-12,4,2
Bunnies,2026-07-14,4,2
Bunnies,2026-07-17,4,2
Bunnies,2026-07-24,4,2
Bunnies,2026-07-27,4,2
Bunnies,2026-07-28,4,2
Bunnies,2026-07-30,4,2
Bunnies,2026-07-31,4,2
Bunnies,2026-08-03,4,2
Bunnies,2026-08-04,4,2
Bunnies,2026-08-05,4,2
Bunnies,2026-08-06,4,2
Bunnies,2026-08-07,4,2
Bunnies,2026-08-08,4,2
Bunnies,2026-08-09,4,2
Bunnies,2026-08-10,4,2
Bunnies,2026-08-11,4,2
Bunnies,2026-08-13,4,2
Bunnies,2026-08-14,4,2
Bunnies,2026-08-15,4,2
Bunnies,2026-08-16,4,2
Bunnies,2026-08-17,4,2
Bunnies,2026-08-18,4,2
Bunnies,2026-08-19,4,2
Bunnies,2026-08-20,4,2
Bunnies,2026-08-21,4,2
Bunnies,2026-08-22,4,2
Bunnies,2026-08-24,4,2
Bunnies,2026-08-25,4,2
Bunnies,2026-08-30,4,2
Bunnies,2026-09-02,4,2
Bunnies,2026-09-03,4,2
Bunnies,2026-09-04,4,2
Bunnies,2026-09-05,4,2
Bunnies,2026-09-06,4,2
Bunnies,2026-09-07,4,2
Bunnies,2026-09-12,4,2
Bunnies,2026-09-17,4,2
Bunnies,2026-09-18,4,2
Bunnies,2026-09-19,4,2
Bunnies,2026-09-20,4,2
Cavern (Gun),2021-11-23,5,
Cavern (Gun),2021-12-13,8,
Cavern (Gun),2022-01-08,10,
Cavern (Gun),2022-03-14,15,
Cavern (Gun),2022-05-19,20,
Cavern (Gun),2022-08-04,18,
Cavern (Gun),2022-08-11,5,
Cavern (Gun),2022-08-30,3,
Cavern (Gun),2022-09-03,1,
Cavern (Gun),2022-11-06,2,
Cavern (Gun),2022-11-12,3,
Cavern (Gun),2022-12-27,2,
Cavern (Gun),2023-01-20,1,
Cavern (Gun),2025-11-24,1,1
Cavern (Gun),2025-12-02,1,1
Cavern (Gun),2025-12-04,1,1
Cavern (Gun),2025-12-08,1,1
Cavern (Gun),2025-12-21,1,1
Cavern (Gun),2025-12-23,1,1
Cavern (Gun),2025-12-24,1,1
Cavern (Gun),2025-12-26,1,1
Cavern (Gun),2025-12-28,1,1
Cavern (Gun),2025-12-30,1,1
Cavern (Gun),2026-01-15,1,1
Cavern (Gun),2026-01-16,1,1
Cavern (Gun),2026-02-19,1,1
Cavern (Gun),2026-02-27,1,1
Cavern (Gun),2026-02-28,1,1
Cavern (Gun),2026-03-06,1,1
Cavern (Gun),2026-03-09,1,1
Cavern (Gun),2026-03-15,1,1
Cavern (Gun),2026-04-14,1,1
Cavern (Gun),2026-05-09,1,1
Cavern (Gun),2026-05-14,1,1
Cavern (Gun),2026-06-21,1,1
Cavern (Gun),2026-06-22,1,1
Cavern (Gun),2026-06-26,1,1
Cavern (Gun),2026-07-02,1,1
Cavern (Gun),2026-07-03,1,1
Cavern (Gun),2026-07-05,1,1
Cavern (Gun),2026-07-06,1,1
Cavern (Gun),2026-07-09,1,1
Cavern (Gun),2026-07-10,1,1
Cavern (Gun),2026-07-12,1,1
Cavern (Gun),2026-07-14,1,1
Cavern (Gun),2026-07-17,1,1
Cavern (Gun),2026-07-24,1,1
Cavern (Gun),2026-07-27,1,1
Cavern (Gun),2026-07-28,1,1
Cavern (Gun),2026-07-30,1,1
Cavern (Gun),2026-07-31,1,1
Cavern (Gun),2026-08-03,1,1
Cavern (Gun),2026-08-04,1,1
Cavern (Gun),2026-08-05,1,1
Cavern (Gun),2026-08-06,1,1
Cavern (Gun),2026-08-07,1,1
Cavern (Gun),2026-08-08,1,1
Cavern (Gun),2026-08-09,1,1
Cavern (Gun),2026-08-10,1,1
Cavern (Gun),2026-08-11,1,1
Cavern (Gun),2026-08-13,1,1
Cavern (Gun),2026-08-14,1,1
Cavern (Gun),2026-08-15,1,1
Cavern (Gun),2026-08-16,1,1
Cavern (Gun),2026-08-17,1,1
Cavern (Gun),2026-08-18,1,1
Cavern (Gun),2026-08-19,1,1
Cavern (Gun),2026-08-20,1,1
Cavern (Gun),2026-08-21,1,1
Cavern (Gun),2026-08-22,1,1
Cavern (Gun),2026-08-24,1,1
Cavern (Gun),2026-08-25,1,1
Cavern (Gun),2026-08-30,1,1
Cavern (Gun),2026-09-02,1,1
Cavern (Gun),2026-09-03,1,1
Cavern (Gun),2026-09-04,1,1
Cavern (Gun),2026-09-05,1,1
Cavern (Gun),2026-09-06,1,1
Cavern (Gun),2026-09-07,1,1
Cavern (Gun),2026-09-12,1,1
Cavern (Gun),2026-09-17,1,1
Cavern (Gun),2026-09-18,1,1
Cavern (Gun),2026-09-19,1,1
Cavern (Gun),2026-09-20,1,1
Cavern (Knife),2020-08-26,1,
Cavern (Knife),2021-11-23,25,
Cavern (Knife),2021-11-28,40,
Cavern (Knife),2021-12-13,65,
Cavern (Knife),2021-12-14,75,
Cavern (Knife),2022-01-08,90,
Cavern (Knife),2022-01-16,95,
Cavern (Knife),2022-02-03,105,
Cavern (Knife),2022-02-16,120,
Cavern (Knife),2022-03-07,135,
Cavern (Knife),2022-03-14,150,
Cavern (Knife),2022-04-02,170,
Cavern (Knife),2022-04-06,185,
Cavern (Knife),2022-05-19,225,
Cavern (Knife),2022-05-26,250,
Cavern (Knife),2022-06-06,275,
Cavern (Knife),2022-06-18,300,
Cavern (Knife),2022-06-20,320,
Cavern (Knife),2022-07-06,350,
Cavern (Knife),2022-07-11,400,
Cavern (Knife),2022-07-28,420,
Cavern (Knife),2022-08-04,410,
Cavern (Knife),2022-08-05,390,
Cavern (Knife),2022-08-11,360,
Cavern (Knife),2022-08-17,330,
Cavern (Knife),2022-08-27,305,
Cavern (Knife),2022-08-30,270,
Cavern (Knife),2022-09-03,230,
Cavern (Knife),2022-09-11,200,
Cavern (Knife),2022-09-14,180,
Cavern (Knife),2022-09-18,155,
Cavern (Knife),2022-09-30,140,
Cavern (Knife),2022-10-03,120,
Cavern (Knife),2022-10-30,125,
Cavern (Knife),2022-11-06,130,
Cavern (Knife),2022-11-12,135,
Cavern (Knife),2022-11-14,140,
Cavern (Knife),2022-11-21,145,
Cavern (Knife),2023-01-08,140,
Cavern (Knife),2023-01-10,135,
Cavern (Knife),2023-01-14,125,
Cavern (Knife),2023-01-20,120,
Cavern (Knife),2023-01-24,100,
Cavern (Knife),2023-03-09,95,
Cavern (Knife),2023-04-27,90,
Cavern (Knife),2023-05-08,80,
Cavern (Knife),2023-05-13,75,
Cavern (Knife),2023-05-20,70,
Cavern (Knife),2023-06-01,65,
Cavern (Knife),2023-06-12,60,
Cavern (Knife),2023-07-06,55,
Cavern (Knife),2023-07-11,50,
Cavern (Knife),2023-08-01,45,
Cavern (Knife),2023-08-28,40,
Cavern (Knife),2023-10-15,30,
Cavern (Knife),2023-11-01,25,
Cavern (Knife),2023-11-09,20,
Cavern (Knife),2023-12-14,17,
Cavern (Knife),2024-03-29,20,
Cavern (Knife),2024-07-29,22,
Cavern (Knife),2025-02-07,25,
Cavern (Knife),2025-05-21,22,
Cavern (Knife),2025-05-24,20,
Cavern (Knife),2025-05-28,18,
Cavern (Knife),2025-06-01,17,
Cavern (Knife),2025-08-03,15,
Cavern (Knife),2025-08-11,13,
Cavern (Knife),2025-09-17,12,
Cavern (Knife),2025-09-23,10,
Cavern (Knife),2025-09-25,8,
Cavern (Knife),2025-10-15,7,
Cavern (Knife),2025-11-24,7,2
Cavern (Knife),2025-12-02,7,2
Cavern (Knife),2025-12-04,7,2
Cavern (Knife),2025-12-08,7,2
Cavern (Knife),2025-12-21,7,2
Cavern (Knife),2025-12-23,7,2
Cavern (Knife),2025-12-24,7,2
Cavern (Knife),2025-12-26,7,2
Cavern (Knife),2025-12-28,7,2
Cavern (Knife),2025-12-30,7,2
Cavern (Knife),2026-01-15,7,2
Cavern (Knife),2026-01-16,7,2
Cavern (Knife),2026-02-19,7,2
Cavern (Knife),2026-02-27,7,2
Cavern (Knife),2026-02-28,7,2
Cavern (Knife),2026-03-06,7,2
Cavern (Knife),2026-03-09,7,2
Cavern (Knife),2026-03-15,7,2
Cavern (Knife),2026-04-14,7,2
Cavern (Knife),2026-05-09,7,2
Cavern (Knife),2026-05-14,7,2
Cavern (Knife),2026-06-21,7,2
Cavern (Knife),2026-06-22,7,2
Cavern (Knife),2026-06-26,7,2
Cavern (Knife),2026-07-02,7,2
Cavern (Knife),2026-07-03,7,2
Cavern (Knife),2026-07-05,7,2
Cavern (Knife),2026-07-06,7,2
Cavern (Knife),2026-07-09,7,2
Cavern (Knife),2026-07-10,7,2
Cavern (Knife),2026-07-12,7,2
Cavern (Knife),2026-07-14,7,2
Cavern (Knife),2026-07-17,7,2
Cavern (Knife),2026-07-24,7,2
Cavern (Knife),2026-07-27,7,2
Cavern (Knife),2026-07-28,7,2
Cavern (Knife),2026-07-30,7,2
Cavern (Knife),2026-07-31,7,2
Cavern (Knife),2026-08-03,7,2
Cavern (Knife),2026-08-04,7,2
Cavern (Knife),2026-08-05,7,2
Cavern (Knife),2026-08-06,7,2
Cavern (Knife),2026-08-07,7,2
Cavern (Knife),2026-08-08,7,2
Cavern (Knife),2026-08-09,7,2
Cavern (Knife),2026-08-10,7,2
Cavern (Knife),2026-08-11,7,2
Cavern (Knife),2026-08-13,7,2
Cavern (Knife),2026-08-14,7,2
Cavern (Knife),2026-08-15,7,2
Cavern (Knife),2026-08-16,7,2
Cavern (Knife),2026-08-17,7,2
Cavern (Knife),2026-08-18,7,2
Cavern (Knife),2026-08-19,7,2
Cavern (Knife),2026-08-20,7,2
Cavern (Knife),2026-08-21,7,2
Cavern (Knife),2026-08-22,7,2
Cavern (Knife),2026-08-24,7,2
Cavern (Knife),2026-08-25,7,2
Cavern (Knife),2026-08-30,7,2
Cavern (Knife),2026-09-02,7,2
Cavern (Knife),2026-09-03,7,2
Cavern (Knife),2026-09-04,7,2
Cavern (Knife),2026-09-05,7,2
Cavern (Knife),2026-09-06,7,2
Cavern (Knife),2026-09-07,7,2
Cavern (Knife),2026-09-12,7,2
Cavern (Knife),2026-09-17,7,2
Cavern (Knife),2026-09-18,7,2
Cavern (Knife),2026-09-19,7,2
Cavern (Knife),2026-09-20,7,2
Chromatic (Gun),2023-04-07,125,
Chromatic (Gun),2023-04-10,70,
Chromatic (Gun),2023-04-12,60,
Chromatic (Gun),2023-04-15,30,
Chromatic (Gun),2023-04-18,20,
Chromatic (Gun),2023-04-21,13,
Chromatic (Gun),2023-04-23,8,
Chromatic (Gun),2023-04-27,3,
Chromatic (Gun),2023-04-30,2,
Chromatic (Gun),2023-05-03,1,
Chromatic (Gun),2023-07-06,0.6,
Chromatic (Gun),2024-11-30,0.8,
Chromatic (Gun),2025-11-24,0.6,2
Chromatic (Gun),2025-12-02,0.6,2
Chromatic (Gun),2025-12-04,0.6,2
Chromatic (Gun),2025-12-08,0.6,2
Chromatic (Gun),2025-12-21,0.6,2
Chromatic (Gun),2025-12-23,0.6,2
Chromatic (Gun),2025-12-24,0.6,2
Chromatic (Gun),2025-12-26,0.6,2
Chromatic (Gun),2025-12-28,0.6,2
Chromatic (Gun),2025-12-30,0.6,2
Chromatic (Gun),2026-01-15,0.6,2
Chromatic (Gun),2026-01-16,0.6,2
Chromatic (Gun),2026-02-19,0.6,2
Chromatic (Gun),2026-02-27,0.6,2
Chromatic (Gun),2026-02-28,0.6,2
Chromatic (Gun),2026-03-06,0.6,2
Chromatic (Gun),2026-03-09,0.6,2
Chromatic (Gun),2026-03-15,0.6,2
Chromatic (Gun),2026-04-14,0.6,2
Chromatic (Gun),2026-05-09,0.6,2
Chromatic (Gun),2026-05-14,0.6,2
Chromatic (Gun),2026-06-21,0.6,2
Chromatic (Gun),2026-06-22,0.6,2
Chromatic (Gun),2026-06-26,0.6,2
Chromatic (Gun),2026-07-02,0.6,2
Chromatic (Gun),2026-07-03,0.6,2
Chromatic (Gun),2026-07-05,0.6,2
Chromatic (Gun),2026-07-06,0.6,2
Chromatic (Gun),2026-07-09,0.6,2
Chromatic (Gun),2026-07-10,0.6,2
Chromatic (Gun),2026-07-12,0.6,2
Chromatic (Gun),2026-07-14,0.6,2
Chromatic (Gun),2026-07-17,0.6,2
Chromatic (Gun),2026-07-24,0.6,2
Chromatic (Gun),2026-07-27,0.6,2
Chromatic (Gun),2026-07-28,0.6,2
Chromatic (Gun),2026-07-30,0.6,2
Chromatic (Gun),2026-07-31,0.6,2
Chromatic (Gun),2026-08-03,0.6,2
Chromatic (Gun),2026-08-04,0.6,2
Chromatic (Gun),2026-08-05,0.6,2
Chromatic (Gun),2026-08-06,0.6,2
Chromatic (Gun),2026-08-07,0.6,2
Chromatic (Gun),2026-08-08,0.6,2
Chromatic (Gun),2026-08-09,0.6,2
Chromatic (Gun),2026-08-10,0.6,2
Chromatic (Gun),2026-08-11,0.6,2
Chromatic (Gun),2026-08-13,0.6,2
Chromatic (Gun),2026-08-14,0.6,2
Chromatic (Gun),2026-08-15,0.6,2
Chromatic (Gun),2026-08-16,0.6,2
Chromatic (Gun),2026-08-17,0.6,2
Chromatic (Gun),2026-08-18,0.6,2
Chromatic (Gun),2026-08-19,0.6,2
Chromatic (Gun),2026-08-20,0.6,2
Chromatic (Gun),2026-08-21,0.6,2
Chromatic (Gun),2026-08-22,0.6,2
Chromatic (Gun),2026-08-24,0.6,2
Chromatic (Gun),2026-08-25,0.6,2
Chromatic (Gun),2026-08-30,0.6,2
Chromatic (Gun),2026-09-02,0.6,2
Chromatic (Gun),2026-09-03,0.6,2
Chromatic (Gun),2026-09-04,0.6,2
Chromatic (Gun),2026-09-05,0.6,2
Chromatic (Gun),2026-09-06,0.6,2
Chromatic (Gun),2026-09-07,0.6,2
Chromatic (Gun),2026-09-12,0.6,2
Chromatic (Gun),2026-09-17,0.6,2
Chromatic (Gun),2026-09-18,0.6,2
Chromatic (Gun),2026-09-19,0.6,2
Chromatic (Gun),2026-09-20,0.6,2
Chromatic (Knife),2023-04-07,125,
Chromatic (Knife),2023-04-10,65,
Chromatic (Knife),2023-04-12,50,
Chromatic (Knife),2023-04-15,25,
Chromatic (Knife),2023-04-18,15,
Chromatic (Knife),2023-04-21,12,
Chromatic (Knife),2023-04-23,7,
Chromatic (Knife),2023-04-27,3,
Chromatic (Knife),2023-04-30,2,
Chromatic (Knife),2023-05-03,1,
Chromatic (Knife),2023-07-06,0.6,
Chromatic (Knife),2023-10-15,0.8,
Chromatic (Knife),2024-11-30,1,
Chromatic (Knife),2025-04-13,2,
Chromatic (Knife),2025-09-23,1,
Chromatic (Knife),2025-11-24,1,2
Chromatic (Knife),2025-12-02,1,2
Chromatic (Knife),2025-12-04,1,2
Chromatic (Knife),2025-12-08,1,2
Chromatic (Knife),2025-12-21,1,2
Chromatic (Knife),2025-12-23,1,2
Chromatic (Knife),2025-12-24,1,2
Chromatic (Knife),2025-12-26,1,2
Chromatic (Knife),2025-12-28,1,2
Chromatic (Knife),2025-12-30,1,2
Chromatic (Knife),2026-01-15,1,2
Chromatic (Knife),2026-01-16,1,2
Chromatic (Knife),2026-02-19,1,2
Chromatic (Knife),2026-02-27,1,2
Chromatic (Knife),2026-02-28,1,2
Chromatic (Knife),2026-03-06,1,2
Chromatic (Knife),2026-03-09,1,2
Chromatic (Knife),2026-03-15,1,2
Chromatic (Knife),2026-04-14,1,2
Chromatic (Knife),2026-05-09,1,2
Chromatic (Knife),2026-05-14,1,2
Chromatic (Knife),2026-06-21,1,2
Chromatic (Knife),2026-06-22,1,2
Chromatic (Knife),2026-06-26,1,2
Chromatic (Knife),2026-07-02,1,2
Chromatic (Knife),2026-07-03,1,2
Chromatic (Knife),2026-07-05,1,2
Chromatic (Knife),2026-07-06,1,2
Chromatic (Knife),2026-07-09,1,2
Chromatic (Knife),2026-07-10,1,2
Chromatic (Knife),2026-07-12,1,2
Chromatic (Knife),2026-07-14,1,2
Chromatic (Knife),2026-07-17,1,2
Chromatic (Knife),2026-07-24,1,2
Chromatic (Knife),2026-07-27,1,2
Chromatic (Knife),2026-07-28,1,2
Chromatic (Knife),2026-07-30,1,2
Chromatic (Knife),2026-07-31,1,2
Chromatic (Knife),2026-08-03,1,2
Chromatic (Knife),2026-08-04,1,2
Chromatic (Knife),2026-08-05,1,2
Chromatic (Knife),2026-08-06,1,2
Chromatic (Knife),2026-08-07,1,2
Chromatic (Knife),2026-08-08,1,2
Chromatic (Knife),2026-08-09,1,2
Chromatic (Knife),2026-08-10,1,2
Chromatic (Knife),2026-08-11,1,2
Chromatic (Knife),2026-08-13,1,2
Chromatic (Knife),2026-08-14,1,2
Chromatic (Knife),2026-08-15,1,2
Chromatic (Knife),2026-08-16,1,2
Chromatic (Knife),2026-08-17,1,2
Chromatic (Knife),2026-08-18,1,2
Chromatic (Knife),2026-08-19,1,2
Chromatic (Knife),2026-08-20,1,2
Chromatic (Knife),2026-08-21,1,2
Chromatic (Knife),2026-08-22,1,2
Chromatic (Knife),2026-08-24,1,2
Chromatic (Knife),2026-08-25,1,2
Chromatic (Knife),2026-08-30,1,2
Chromatic (Knife),2026-09-02,1,2
Chromatic (Knife),2026-09-03,1,2
Chromatic (Knife),2026-09-04,1,2
Chromatic (Knife),2026-09-05,1,2
Chromatic (Knife),2026-09-06,1,2
Chromatic (Knife),2026-09-07,1,2
Chromatic (Knife),2026-09-12,1,2
Chromatic (Knife),2026-09-17,1,2
Chromatic (Knife),2026-09-18,1,2
Chromatic (Knife),2026-09-19,1,2
Chromatic (Knife),2026-09-20,1,2
Cotton Candy,2020-08-26,60,
Cotton Candy,2020-09-19,65,
Cotton Candy,2020-11-26,80,
Cotton Candy,2020-12-03,85,
Cotton Candy,2020-12-14,90,
Cotton Candy,2020-12-28,110,
Cotton Candy,2021-01-22,125,
Cotton Candy,2021-01-26,135,
Cotton Candy,2021-02-22,165,
Cotton Candy,2021-03-09,185,
Cotton Candy,2021-04-08,195,
Cotton Candy,2021-04-26,200,
Cotton Candy,2021-05-07,190,
Cotton Candy,2021-06-13,170,
Cotton Candy,2021-06-18,160,
Cotton Candy,2021-06-28,150,
Cotton Candy,2021-07-18,135,
Cotton Candy,2021-07-21,125,
Cotton Candy,2021-08-17,150,
Cotton Candy,2021-08-23,165,
Cotton Candy,2021-09-05,175,
Cotton Candy,2021-09-09,185,
Cotton Candy,2021-10-25,200,
Cotton Candy,2021-11-22,285,
Cotton Candy,2021-11-28,290,
Cotton Candy,2021-12-13,310,
Cotton Candy,2022-01-08,330,
Cotton Candy,2022-02-16,315,
Cotton Candy,2022-03-07,285,
Cotton Candy,2022-03-14,260,
Cotton Candy,2022-04-02,250,
Cotton Candy,2022-05-19,275,
Cotton Candy,2022-07-06,270,
Cotton Candy,2022-07-11,265,
Cotton Candy,2022-07-28,255,
Cotton Candy,2022-08-04,230,
Cotton Candy,2022-08-05,210,
Cotton Candy,2022-08-11,185,
Cotton Candy,2022-08-17,165,
Cotton Candy,2022-08-27,150,
Cotton Candy,2022-09-03,155,
Cotton Candy,2022-09-11,180,
Cotton Candy,2022-09-14,195,
Cotton Candy,2022-09-18,220,
Cotton Candy,2022-09-30,250,
Cotton Candy,2022-10-03,280,
Cotton Candy,2022-10-09,310,
Cotton Candy,2022-10-12,320,
Cotton Candy,2022-10-18,325,
Cotton Candy,2022-10-30,310,
Cotton Candy,2022-11-06,285,
Cotton Candy,2022-11-12,275,
Cotton Candy,2022-11-14,260,
Cotton Candy,2022-11-21,225,
Cotton Candy,2022-11-26,200,
Cotton Candy,2022-11-29,175,
Cotton Candy,2022-12-02,150,
Cotton Candy,2022-12-04,145,
Cotton Candy,2022-12-12,150,
Cotton Candy,2022-12-13,155,
Cotton Candy,2022-12-18,160,
Cotton Candy,2022-12-20,180,
Cotton Candy,2022-12-23,190,
Cotton Candy,2022-12-27,200,
Cotton Candy,2022-12-31,205,
Cotton Candy,2023-01-01,210,
Cotton Candy,2023-01-08,220,
Cotton Candy,2023-02-02,210,
Cotton Candy,2023-02-05,200,
Cotton Candy,2023-03-09,195,
Cotton Candy,2023-03-30,200,
Cotton Candy,2023-04-04,205,
